------+---------------------+-------------+----+---------+------+-----------------------+-------------------------------------------------------------------
 Line | # File         Line | Line Type   | MX |  Reloc  | Size | Address   Object Code |  Source Code                                                      
  985 |  1 asmdemo.s    696 | Data        | 11 |         |    1 | 00/13DD : 29          |                      dfb      {ozunid_14-message3} 
  986 |  1 asmdemo.s    697 | Data        | 11 |         |   41 | 00/13DE : 20 20 20 20 | message3             asc      '      Now drawing into buffer............'
      |                     |             |    |         |      |           20 20 4E 6F |
      |                     |             |    |         |      |           77 20 64 72 |
      |                     |             |    |         |      |           61 77 69 6E |
      |                     |             |    |         |      |           67 20 69 6E |
      |                     |             |    |         |      |           74 6F 20 62 |
      |                     |             |    |         |      |           75 66 66 65 |
      |                     |             |    |         |      |           72 2E 2E 2E |
      |                     |             |    |         |      |           2E 2E 2E 2E |
      |                     |             |    |         |      |           2E 2E 2E 2E |
      |                     |             |    |         |      |           2E          |
  987 |  1 asmdemo.s    698 | Empty       | 11 |         |    0 | 00/1407               | ozunid_14                                          
  988 |  1 asmdemo.s    698 | Equivalence | 11 |         |    0 | 00/1407               | msglgth2             equ      ozunid_14-message3   
  989 |  1 asmdemo.s    699 | Empty       | 11 |         |    0 | 00/1407               |                                                    
  990 |  1 asmdemo.s    700 | Empty       | 11 |         |    0 | 00/1407               |                                                    
  991 |  1 asmdemo.s    701 | Comment     | 11 |         |    0 | 00/1407               | * ------------------ utils ------------------
  992 |  1 asmdemo.s    702 | Empty       | 11 |         |    0 | 00/1407               |                                                    
  993 |  1 asmdemo.s    703 | Comment     | 11 |         |    0 | 00/1407               | *<sym>
  994 |  1 asmdemo.s    704 | Empty       | 11 |         |    0 | 00/1407               | testLength                                         
  995 |  1 asmdemo.s    705 | Code        | 11 |         |    3 | 00/1407 : AD 6F 16    |                      lda      filelength+2         ;       Byte 3 must 0 (else file size would be > $FFFF)
  996 |  1 asmdemo.s    706 | Code        | 11 |         |    2 | 00/140A : F0 02       |                      beq      ozunid_6             
  997 |  1 asmdemo.s    707 | Code        | 11 |         |    1 | 00/140C : 38          |                      sec                           
  998 |  1 asmdemo.s    708 | Code        | 11 |         |    1 | 00/140D : 60          |                      rts                           
  999 |  1 asmdemo.s    709 | Empty       | 11 |         |    0 | 00/140E               | ozunid_6                                           
 1000 |  1 asmdemo.s    710 | Code        | 11 |         |    3 | 00/140E : AD 6E 16    |                      lda      filelength+1         ; compare file length
 1001 |  1 asmdemo.s    711 | Code        | 11 |         |    2 | 00/1411 : C9 20       |                      cmp      #>{$2000}            ; to maxlen
 1002 |  1 asmdemo.s    712 | Code        | 11 |         |    2 | 00/1413 : D0 05       |                      bne      ozunid_7             
 1003 |  1 asmdemo.s    713 | Code        | 11 |         |    3 | 00/1415 : AD 6D 16    |                      lda      filelength           
 1004 |  1 asmdemo.s    714 | Code        | 11 |         |    2 | 00/1418 : C9 00       |                      cmp      #<{$2000}            
 1005 |  1 asmdemo.s    715 | Empty       | 11 |         |    0 | 00/141A               | ozunid_7                                           
 1006 |  1 asmdemo.s    716 | Code        | 11 |         |    2 | 00/141A : 90 04       |                      bcc      lowerlen             ; lower : OK
 1007 |  1 asmdemo.s    717 | Code        | 11 |         |    2 | 00/141C : D0 04       |                      bne      higherlen            ; higher : KO
 1008 |  1 asmdemo.s    718 | Code        | 11 |         |    2 | 00/141E : F0 00       |                      beq      lowerlen             ; = : OK
 1009 |  1 asmdemo.s    719 | Comment     | 11 |         |    0 | 00/1420               | *<sym>
 1010 |  1 asmdemo.s    720 | Code        | 11 |         |    1 | 00/1420 : 18          | lowerlen             clc                           
 1011 |  1 asmdemo.s    721 | Code        | 11 |         |    1 | 00/1421 : 60          |                      rts                           
 1012 |  1 asmdemo.s    722 | Comment     | 11 |         |    0 | 00/1422               | *<sym>
 1013 |  1 asmdemo.s    723 | Empty       | 11 |         |    0 | 00/1422               | higherlen                                          
 1014 |  1 asmdemo.s    724 | Code        | 11 |         |    1 | 00/1422 : 38          |                      sec                           
 1015 |  1 asmdemo.s    725 | Code        | 11 |         |    1 | 00/1423 : 60          |                      rts                           
 1016 |  1 asmdemo.s    726 | Empty       | 11 |         |    0 | 00/1424               |                                                    
 1017 |  1 asmdemo.s    727 | Comment     | 11 |         |    0 | 00/1424               | * open BMP file
 1018 |  1 asmdemo.s    728 | Empty       | 11 |         |    0 | 00/1424               |                                                    
 1019 |  1 asmdemo.s    729 | Comment     | 11 |         |    0 | 00/1424               | *<sym>
 1020 |  1 asmdemo.s    730 | Empty       | 11 |         |    0 | 00/1424               | openBMP                                            
 1021 |  1 asmdemo.s    731 | Code        | 11 |         |    3 | 00/1424 : 20 00 BF    |                      jsr      {$BF00}              ; OPEN file
 1022 |  1 asmdemo.s    732 | Data        | 11 |         |    1 | 00/1427 : C8          |                      dfb      {$C8}                
 1023 |  1 asmdemo.s    733 | Data        | 11 |         |    2 | 00/1428 : 45 15       |                      da       OPEN_parms           
 1024 |  1 asmdemo.s    734 | Comment     | 11 |         |    0 | 00/142A               | *<bp>
 1025 |  1 asmdemo.s    735 | Code        | 11 |         |    2 | 00/142A : 90 01       |                      bcc      GetEOF               ; no error, go on
 1026 |  1 asmdemo.s    736 | Code        | 11 |         |    1 | 00/142C : 60          |                      rts                           
 1027 |  1 asmdemo.s    737 | Comment     | 11 |         |    0 | 00/142D               | *<sym>
 1028 |  1 asmdemo.s    738 | Empty       | 11 |         |    0 | 00/142D               | GetEOF                                             
 1029 |  1 asmdemo.s    739 | Code        | 11 |         |    3 | 00/142D : AD 4A 15    |                      lda      ref                  ; get reference to file (got it in open mli call above)
 1030 |  1 asmdemo.s    740 | Code        | 11 |         |    3 | 00/1430 : 8D 3E 15    |                      sta      refread              ; set it for reading
 1031 |  1 asmdemo.s    741 | Code        | 11 |         |    3 | 00/1433 : 8D 6C 16    |                      sta      refd1                ; set if for geteof
 1032 |  1 asmdemo.s    742 | Empty       | 11 |         |    0 | 00/1436               |                                                    
 1033 |  1 asmdemo.s    743 | Code        | 11 |         |    3 | 00/1436 : 20 00 BF    |                      jsr      {$BF00}              ; Call GetEOF to get length of file
 1034 |  1 asmdemo.s    744 | Data        | 11 |         |    1 | 00/1439 : D1          |                      dfb      {$d1}                
 1035 |  1 asmdemo.s    745 | Data        | 11 |         |    2 | 00/143A : 6B 16       |                      da       GET_EOF_param        
 1036 |  1 asmdemo.s    746 | Code        | 11 |         |    2 | 00/143C : 90 01       |                      bcc      geteofOK             ; if call was ok then go on
 1037 |  1 asmdemo.s    747 | Code        | 11 |         |    1 | 00/143E : 60          |                      rts                           
 1038 |  1 asmdemo.s    748 | Comment     | 11 |         |    0 | 00/143F               | *<sym>
 1039 |  1 asmdemo.s    749 | Empty       | 11 |         |    0 | 00/143F               | geteofOK                                           
 1040 |  1 asmdemo.s    750 | Code        | 11 |         |    3 | 00/143F : 20 07 14    |                      jsr      testLength           ; compare maxlen (max size for an image in memory ans size of BMP file
 1041 |  1 asmdemo.s    751 | Code        | 11 |         |    2 | 00/1442 : 90 01       |                      bcc      LoadBMP              ; ok if file size < max size
 1042 |  1 asmdemo.s    752 | Code        | 11 |         |    1 | 00/1444 : 60          |                      rts                           
 1043 |  1 asmdemo.s    753 | Empty       | 11 |         |    0 | 00/1445               |                                                    
 1044 |  1 asmdemo.s    754 | Comment     | 11 |         |    0 | 00/1445               | *<sym>
 1045 |  1 asmdemo.s    755 | Empty       | 11 |         |    0 | 00/1445               | LoadBMP                                            ; read BMP file
 1046 |  1 asmdemo.s    756 | Code        | 11 |         |    3 | 00/1445 : AD 4A 15    |                      lda      ref                  ; set reference to file (got it in open mli call above)
 1047 |  1 asmdemo.s    757 | Code        | 11 |         |    3 | 00/1448 : 8D 3E 15    |                      sta      refread              
 1048 |  1 asmdemo.s    758 | Code        | 11 |         |    3 | 00/144B : 20 00 BF    |                      jsr      {$BF00}              
 1049 |  1 asmdemo.s    759 | Data        | 11 |         |    1 | 00/144E : CA          |                      dfb      {$CA}                
 1050 |  1 asmdemo.s    760 | Data        | 11 |         |    2 | 00/144F : 3D 15       |                      da       READ_param           
 1051 |  1 asmdemo.s    761 | Code        | 11 |         |    1 | 00/1451 : 60          |                      rts                           
 1052 |  1 asmdemo.s    762 | Empty       | 11 |         |    0 | 00/1452               |                                                    
 1053 |  1 asmdemo.s    763 | Comment     | 11 |         |    0 | 00/1452               | * Clear DHGR screen   
 1054 |  1 asmdemo.s    764 | Equivalence | 11 |         |    0 | 00/1452               | screenbase           equ      $2000                ; address of screen memory
 1055 |  1 asmdemo.s    765 | Comment     | 11 |         |    0 | 00/1452               | *<sym> 
 1056 |  1 asmdemo.s    766 | Empty       | 11 |         |    0 | 00/1452               | clerscr                                            
 1057 |  1 asmdemo.s    767 | Code        | 11 |         |    2 | 00/1452 : A9 00       |                      lda      #<{$2000}            
 1058 |  1 asmdemo.s    768 | Code        | 11 |         |    2 | 00/1454 : 85 06       |                      sta      {$06}                
 1059 |  1 asmdemo.s    769 | Code        | 11 |         |    2 | 00/1456 : A9 20       |                      lda      #>{$2000}+1          
 1060 |  1 asmdemo.s    770 | Code        | 11 |         |    2 | 00/1458 : 85 07       |                      sta      {$06}+1              
 1061 |  1 asmdemo.s    771 | Code        | 11 |         |    2 | 00/145A : A0 00       |                      ldy      #0                   
 1062 |  1 asmdemo.s    772 | Code        | 11 |         |    2 | 00/145C : A9 00       |                      lda      #0                   
 1063 |  1 asmdemo.s    773 | Code        | 11 |         |    3 | 00/145E : 8D 00 C0    |                      STA      $C000                
 1064 |  1 asmdemo.s    774 | Comment     | 11 |         |    0 | 00/1461               | *<sym> 
 1065 |  1 asmdemo.s    775 | Empty       | 11 |         |    0 | 00/1461               | clrloop                                            
 1066 |  1 asmdemo.s    776 | Code        | 11 |         |    2 | 00/1461 : 91 06       |                      sta      ({$06}),y            
 1067 |  1 asmdemo.s    777 | Code        | 11 |         |    3 | 00/1463 : 8D 05 C0    |                      sta      {$C005}              ; write char in aux
 1068 |  1 asmdemo.s    778 | Code        | 11 |         |    2 | 00/1466 : 91 06       |                      sta      ({$06}),y            
 1069 |  1 asmdemo.s    779 | Code        | 11 |         |    3 | 00/1468 : 8D 04 C0    |                      sta      {$C004}              
 1070 |  1 asmdemo.s    780 | Code        | 11 |         |    1 | 00/146B : C8          |                      iny                           
 1071 |  1 asmdemo.s    781 | Code        | 11 |         |    2 | 00/146C : D0 F3       |                      bne      clrloop              
 1072 |  1 asmdemo.s    782 | Code        | 11 |         |    2 | 00/146E : E6 07       |                      inc      {$06}+1              
 1073 |  1 asmdemo.s    783 | Code        | 11 |         |    2 | 00/1470 : A6 07       |                      ldx      {$06}+1              
 1074 |  1 asmdemo.s    784 | Code        | 11 |         |    2 | 00/1472 : E0 40       |                      cpx      #$40                 
 1075 |  1 asmdemo.s    785 | Code        | 11 |         |    2 | 00/1474 : D0 EB       |                      bne      clrloop              
 1076 |  1 asmdemo.s    786 | Code        | 11 |         |    3 | 00/1476 : 8D 01 C0    |                      sta      $C001                
 1077 |  1 asmdemo.s    787 | Code        | 11 |         |    3 | 00/1479 : 20 DC 11    |                      jsr      WaitForKeyPress      
 1078 |  1 asmdemo.s    788 | Code        | 11 |         |    3 | 00/147C : 4C 37 0E    |                      jmp      startimage           
 1079 |  1 asmdemo.s    789 | Code        | 11 |         |    1 | 00/147F : 60          |                      rts                           
 1080 |  1 asmdemo.s    790 | Empty       | 11 |         |    0 | 00/1480               |                                                    
 1081 |  1 asmdemo.s    791 | Comment     | 11 |         |    0 | 00/1480               | *<sym>
 1082 |  1 asmdemo.s    792 | Empty       | 11 |         |    0 | 00/1480               | DoTextScreen                                       
 1083 |  1 asmdemo.s    793 | Code        | 11 |         |    3 | 00/1480 : 8D 00 C0    |                      sta      $c000                ;80store off
 1084 |  1 asmdemo.s    794 | Code        | 11 |         |    3 | 00/1483 : 8D 02 C0    |                      sta      $c002                ;RAMRD main
 1085 |  1 asmdemo.s    795 | Code        | 11 |         |    3 | 00/1486 : 8D 04 C0    |                      sta      $c004                ;RAMWRT main
 1086 |  1 asmdemo.s    796 | Code        | 11 |         |    3 | 00/1489 : 8D 0C C0    |                      sta      $c00c                ;80col off
 1087 |  1 asmdemo.s    797 | Code        | 11 |         |    3 | 00/148C : 8D 0E C0    |                      sta      $c00e                ;Altcharset off
 1088 |  1 asmdemo.s    798 | Code        | 11 |         |    3 | 00/148F : 8D 81 C0    |                      sta      $c081                ;write RAM, read ROM (2nd 4k bank)
 1089 |  1 asmdemo.s    799 | Code        | 11 |         |    3 | 00/1492 : 20 2F FB    |                      jsr      {$FB2F}              
 1090 |  1 asmdemo.s    800 | Code        | 11 |         |    3 | 00/1495 : 20 58 FC    |                      jsr      {$FC58}              
 1091 |  1 asmdemo.s    801 | Code        | 11 |         |    3 | 00/1498 : 20 84 FE    |                      jsr      {$FE84}              
 1092 |  1 asmdemo.s    802 | Code        | 11 |         |    3 | 00/149B : 20 93 FE    |                      jsr      {$fe93}              
 1093 |  1 asmdemo.s    803 | Code        | 11 |         |    3 | 00/149E : 20 89 FE    |                      jsr      {$fe89}              
 1094 |  1 asmdemo.s    804 | Code        | 11 |         |    1 | 00/14A1 : 60          |                      rts                           
 1095 |  1 asmdemo.s    805 | Comment     | 11 |         |    0 | 00/14A2               | *
 1096 |  1 asmdemo.s    806 | Comment     | 11 |         |    0 | 00/14A2               | *<sym>
 1097 |  1 asmdemo.s    807 | Empty       | 11 |         |    0 | 00/14A2               | clearbuffer                                        
 1098 |  1 asmdemo.s    808 | Comment     | 11 |         |    0 | 00/14A2               | * clear memory 
 1099 |  1 asmdemo.s    809 | Code        | 11 |         |    2 | 00/14A2 : A9 49       |                      lda      #<outbuff            
 1100 |  1 asmdemo.s    810 | Code        | 11 |         |    2 | 00/14A4 : 85 06       |                      sta      {$06}                
 1101 |  1 asmdemo.s    811 | Code        | 11 |         |    2 | 00/14A6 : A9 0F       |                      lda      #>outbuff            
 1102 |  1 asmdemo.s    812 | Code        | 11 |         |    2 | 00/14A8 : 85 07       |                      sta      {$06}+1              
 1103 |  1 asmdemo.s    813 | Code        | 11 |         |    2 | 00/14AA : A9 00       |                      lda      #0                   
 1104 |  1 asmdemo.s    814 | Code        | 11 |         |    2 | 00/14AC : A0 00       |                      ldy      #0                   
 1105 |  1 asmdemo.s    815 | Comment     | 11 |         |    0 | 00/14AE               | *<sym>
 1106 |  1 asmdemo.s    816 | Code        | 11 |         |    2 | 00/14AE : 91 06       | pokeZ                sta      ({$06}),y            
 1107 |  1 asmdemo.s    817 | Code        | 11 |         |    1 | 00/14B0 : C8          |                      iny                           
 1108 |  1 asmdemo.s    818 | Code        | 11 |         |    2 | 00/14B1 : C0 50       |                      cpy      #80                  
 1109 |  1 asmdemo.s    819 | Code        | 11 |         |    2 | 00/14B3 : D0 F9       |                      bne      pokeZ                
 1110 |  1 asmdemo.s    820 | Code        | 11 |         |    1 | 00/14B5 : 60          |                      rts                           
 1111 |  1 asmdemo.s    821 | Comment     | 11 |         |    0 | 00/14B6               | *               
 1112 |  1 asmdemo.s    822 | Comment     | 11 |         |    0 | 00/14B6               | *<sym>
 1113 |  1 asmdemo.s    823 | Empty       | 11 |         |    0 | 00/14B6               | ProDOSQuit                                         
 1114 |  1 asmdemo.s    824 | Code        | 11 |         |    3 | 00/14B6 : 20 00 BF    |                      jsr      $BF00                ; ProDOS Quit
 1115 |  1 asmdemo.s    825 | Data        | 11 |         |    1 | 00/14B9 : 65          |                      dfb      $65                  
 1116 |  1 asmdemo.s    826 | Data        | 11 |         |    2 | 00/14BA : BD 14       |                      dw       QuitParams           
 1117 |  1 asmdemo.s    827 | Code        | 11 |         |    1 | 00/14BC : 60          |                      rts                           
 1118 |  1 asmdemo.s    828 | Comment     | 11 |         |    0 | 00/14BD               | *<sym>
 1119 |  1 asmdemo.s    829 | Data        | 11 |         |    1 | 00/14BD : 04          | QuitParams           dfb      4                    
 1120 |  1 asmdemo.s    830 | Data        | 11 |         |    8 | 00/14BE : 00 00 00 00 |                      dw       0,0,0,0              ; standard parameters for Quit call
      |                     |             |    |         |      |           00 00 00 00 |
 1121 |  1 asmdemo.s    831 | Comment     | 11 |         |    0 | 00/14C6               | *
 1122 |  1 asmdemo.s    832 | Comment     | 11 |         |    0 | 00/14C6               | *<sym>
 1123 |  1 asmdemo.s    833 | Empty       | 11 |         |    0 | 00/14C6               | computeBytes                                       
 1124 |  1 asmdemo.s    834 | Comment     | 11 |         |    0 | 00/14C6               | * given the # of bits in A,X (lo,hi), computes the # of bytes
 1125 |  1 asmdemo.s    835 | Comment     | 11 |         |    0 | 00/14C6               | * to hold these bits on Apple II screen (7 pixels per byte)           
 1126 |  1 asmdemo.s    836 | Code        | 11 |         |    3 | 00/14C6 : 8D EE 14    |                      sta      mybyte               ; number of bits (16 bits integer)
 1127 |  1 asmdemo.s    837 | Code        | 11 |         |    3 | 00/14C9 : 8E EF 14    |                      stx      mybyte+1             
 1128 |  1 asmdemo.s    838 | Code        | 11 |         |    2 | 00/14CC : A2 01       |                      ldx      #1                   ; x = number of needed bytes
 1129 |  1 asmdemo.s    839 | Comment     | 11 |         |    0 | 00/14CE               | *<sym>
 1130 |  1 asmdemo.s    840 | Empty       | 11 |         |    0 | 00/14CE               | loopbyte                                           
 1131 |  1 asmdemo.s    841 | Code        | 11 |         |    3 | 00/14CE : AD EE 14    |                      lda      mybyte               
 1132 |  1 asmdemo.s    842 | Code        | 11 |         |    1 | 00/14D1 : 38          |                      sec                           
 1133 |  1 asmdemo.s    843 | Code        | 11 |         |    2 | 00/14D2 : E9 07       |                      sbc      #7                   
 1134 |  1 asmdemo.s    844 | Code        | 11 |         |    3 | 00/14D4 : 8D EE 14    |                      sta      mybyte               
 1135 |  1 asmdemo.s    845 | Code        | 11 |         |    3 | 00/14D7 : AD EF 14    |                      lda      mybyte+1             
 1136 |  1 asmdemo.s    846 | Code        | 11 |         |    2 | 00/14DA : E9 00       |                      sbc      #0                   
 1137 |  1 asmdemo.s    847 | Code        | 11 |         |    3 | 00/14DC : 8D EF 14    |                      sta      mybyte+1             
 1138 |  1 asmdemo.s    848 | Empty       | 11 |         |    0 | 00/14DF               |                                                    
 1139 |  1 asmdemo.s    849 | Code        | 11 |         |    3 | 00/14DF : 0D EE 14    |                      ora      mybyte               
 1140 |  1 asmdemo.s    850 | Code        | 11 |         |    2 | 00/14E2 : F0 09       |                      beq      ozunid_8             ; = 0 : exit, nb_byte is correct
 1141 |  1 asmdemo.s    851 | Code        | 11 |         |    3 | 00/14E4 : AD EF 14    |                      lda      mybyte+1             
 1142 |  1 asmdemo.s    852 | Code        | 11 |         |    2 | 00/14E7 : 30 04       |                      bmi      ozunid_8             ; < 0 : exit, nb_byte is correct
 1143 |  1 asmdemo.s    853 | Comment     | 11 |         |    0 | 00/14E9               |                                         ; > 0 : loop
 1144 |  1 asmdemo.s    854 | Code        | 11 |         |    1 | 00/14E9 : E8          |                      inx                           
 1145 |  1 asmdemo.s    855 | Code        | 11 |         |    3 | 00/14EA : 4C CE 14    |                      jmp      loopbyte             
 1146 |  1 asmdemo.s    856 | Empty       | 11 |         |    0 | 00/14ED               | ozunid_8                                           
 1147 |  1 asmdemo.s    857 | Code        | 11 |         |    1 | 00/14ED : 60          |                      rts                           
 1148 |  1 asmdemo.s    858 | Comment     | 11 |         |    0 | 00/14EE               | *<sym>
 1149 |  1 asmdemo.s    859 | Empty       | 11 |         |    0 | 00/14EE               | mybyte                                             
 1150 |  1 asmdemo.s    860 | Data        | 11 |         |    2 | 00/14EE : 00 00       |                      ds       2                    
 1151 |  1 asmdemo.s    861 | Comment     | 11 |         |    0 | 00/14F0               | *
 1152 |  1 asmdemo.s    862 | Comment     | 11 |         |    0 | 00/14F0               | *
 1153 |  1 asmdemo.s    863 | Comment     | 11 |         |    0 | 00/14F0               | *********** PREFIX *************
 1154 |  1 asmdemo.s    864 | Comment     | 11 |         |    0 | 00/14F0               | * Set prefix using current préfix :
 1155 |  1 asmdemo.s    865 | Comment     | 11 |         |    0 | 00/14F0               | * Call GETPREFIX, put it in "path" string
 1156 |  1 asmdemo.s    866 | Comment     | 11 |         |    0 | 00/14F0               | * If no prefix (i.e. length of "path" string = 0),
 1157 |  1 asmdemo.s    867 | Comment     | 11 |         |    0 | 00/14F0               | * then get préfix from last used disk, unsing ONLINE call
 1158 |  1 asmdemo.s    868 | Comment     | 11 |         |    0 | 00/14F0               | * If any error, exit with carry set
 1159 |  1 asmdemo.s    869 | Comment     | 11 |         |    0 | 00/14F0               | * else exit with carry clear
 1160 |  1 asmdemo.s    870 | Comment     | 11 |         |    0 | 00/14F0               | *
 1161 |  1 asmdemo.s    871 | Comment     | 11 |         |    0 | 00/14F0               | *<sym>
 1162 |  1 asmdemo.s    872 | Empty       | 11 |         |    0 | 00/14F0               | doprefix                                           
 1163 |  1 asmdemo.s    873 | Code        | 11 |         |    3 | 00/14F0 : 20 00 BF    |                      jsr      {$BF00}              ; getprefix MLI call ; put prefix in "path"
 1164 |  1 asmdemo.s    874 | Data        | 11 |         |    1 | 00/14F3 : C7          |                      dfb      {$c7}                
 1165 |  1 asmdemo.s    875 | Data        | 11 |         |    2 | 00/14F4 : 4F 15       |                      da       GET_PREFIX_param     
 1166 |  1 asmdemo.s    876 | Code        | 11 |         |    2 | 00/14F6 : 90 01       |                      bcc      gpOk                 
 1167 |  1 asmdemo.s    877 | Code        | 11 |         |    1 | 00/14F8 : 60          |                      rts                           
 1168 |  1 asmdemo.s    878 | Comment     | 11 |         |    0 | 00/14F9               | *<sym>
 1169 |  1 asmdemo.s    879 | Empty       | 11 |         |    0 | 00/14F9               | gpOk                                               
 1170 |  1 asmdemo.s    880 | Code        | 11 |         |    3 | 00/14F9 : AD 59 15    |                      lda      path                 ; first char = length
 1171 |  1 asmdemo.s    881 | Code        | 11 |         |    2 | 00/14FC : F0 03       |                      beq      noprefix             ; if length = 0 => no prefix
 1172 |  1 asmdemo.s    882 | Code        | 11 |         |    3 | 00/14FE : 4C 3C 15    |                      jmp      prefixSetOK          ; else prefix already set, exit
 1173 |  1 asmdemo.s    883 | Comment     | 11 |         |    0 | 00/1501               | *<sym>
 1174 |  1 asmdemo.s    884 | Empty       | 11 |         |    0 | 00/1501               | noprefix                                           
 1175 |  1 asmdemo.s    885 | Code        | 11 |         |    3 | 00/1501 : AD 30 BF    |                      lda      {$BF30}              ; last used slot/drive
 1176 |  1 asmdemo.s    886 | Code        | 11 |         |    3 | 00/1504 : 8D 56 15    |                      sta      unit                 ; param du mli online
 1177 |  1 asmdemo.s    887 | Code        | 11 |         |    3 | 00/1507 : 20 00 BF    |                      jsr      {$BF00}              
 1178 |  1 asmdemo.s    888 | Data        | 11 |         |    1 | 00/150A : C5          |                      dfb      {$C5}                ; on_line : get prefix in path
 1179 |  1 asmdemo.s    889 | Data        | 11 |         |    2 | 00/150B : 55 15       |                      da       ONLINE_param         
 1180 |  1 asmdemo.s    890 | Code        | 11 |         |    2 | 00/150D : 90 01       |                      bcc      onlineOK             
 1181 |  1 asmdemo.s    891 | Code        | 11 |         |    1 | 00/150F : 60          |                      rts                           
 1182 |  1 asmdemo.s    892 | Comment     | 11 |         |    0 | 00/1510               | *<sym>
 1183 |  1 asmdemo.s    893 | Empty       | 11 |         |    0 | 00/1510               | onlineOK                                           
 1184 |  1 asmdemo.s    894 | Code        | 11 |         |    3 | 00/1510 : AD 59 15    |                      lda      path                 
 1185 |  1 asmdemo.s    895 | Code        | 11 |         |    2 | 00/1513 : 29 0F       |                      and      #$0f                 ; length in low nibble
 1186 |  1 asmdemo.s    896 | Code        | 11 |         |    3 | 00/1515 : 8D 59 15    |                      sta      path                 
 1187 |  1 asmdemo.s    897 | Code        | 11 |         |    1 | 00/1518 : AA          |                      tax                           
 1188 |  1 asmdemo.s    898 | Comment     | 11 |         |    0 | 00/1519               | *<sym>
 1189 |  1 asmdemo.s    899 | Code        | 11 |         |    3 | 00/1519 : BD 59 15    | ozunid_9             lda      path,x               ; shift prefix by one byte
 1190 |  1 asmdemo.s    900 | Code        | 11 |         |    3 | 00/151C : 9D 5A 15    |                      sta      path+1,x             ;
 1191 |  1 asmdemo.s    901 | Code        | 11 |         |    1 | 00/151F : CA          |                      dex                           
 1192 |  1 asmdemo.s    902 | Code        | 11 |         |    2 | 00/1520 : D0 F7       |                      bne      ozunid_9             ; all string
 1193 |  1 asmdemo.s    903 | Code        | 11 |         |    3 | 00/1522 : EE 59 15    |                      inc      path                 
 1194 |  1 asmdemo.s    904 | Code        | 11 |         |    3 | 00/1525 : EE 59 15    |                      inc      path                 ; length = length + 2
 1195 |  1 asmdemo.s    905 | Code        | 11 |         |    3 | 00/1528 : AE 59 15    |                      ldx      path                 ;
 1196 |  1 asmdemo.s    906 | Code        | 11 |         |    2 | 00/152B : A9 AF       |                      lda      #$af                 ; = '/'
 1197 |  1 asmdemo.s    907 | Code        | 11 |         |    3 | 00/152D : 9D 59 15    |                      sta      path,x               ; insert '/'' at the end
 1198 |  1 asmdemo.s    908 | Code        | 11 |         |    3 | 00/1530 : 8D 5A 15    |                      sta      path+1               ; and '/'' at the beginning
 1199 |  1 asmdemo.s    909 | Empty       | 11 |         |    0 | 00/1533               |                                                    
 1200 |  1 asmdemo.s    910 | Code        | 11 |         |    3 | 00/1533 : 20 00 BF    |                      jsr      {$BF00}              ; set_prefix (in the form : /prefix/)
 1201 |  1 asmdemo.s    911 | Data        | 11 |         |    1 | 00/1536 : C6          |                      dfb      {$c6}                
 1202 |  1 asmdemo.s    912 | Data        | 11 |         |    2 | 00/1537 : 52 15       |                      da       SET_PREFIX_param     
 1203 |  1 asmdemo.s    913 | Code        | 11 |         |    2 | 00/1539 : 90 01       |                      bcc      prefixSetOK          
 1204 |  1 asmdemo.s    914 | Code        | 11 |         |    1 | 00/153B : 60          |                      rts                           
 1205 |  1 asmdemo.s    915 | Comment     | 11 |         |    0 | 00/153C               | *<sym>
 1206 |  1 asmdemo.s    916 | Empty       | 11 |         |    0 | 00/153C               | prefixSetOK                                        
 1207 |  1 asmdemo.s    917 | Code        | 11 |         |    1 | 00/153C : 60          |                      rts                           
 1208 |  1 asmdemo.s    918 | Comment     | 11 |         |    0 | 00/153D               | *
 1209 |  1 asmdemo.s    919 | Comment     | 11 |         |    0 | 00/153D               | *
 1210 |  1 asmdemo.s    920 | Comment     | 11 |         |    0 | 00/153D               | * * * * MLI Call READ parameters * * * * 
 1211 |  1 asmdemo.s    921 | Comment     | 11 |         |    0 | 00/153D               | *<sym>
 1212 |  1 asmdemo.s    922 | Empty       | 11 |         |    0 | 00/153D               | READ_param                                         ; READ file
 1213 |  1 asmdemo.s    923 | Data        | 11 |         |    1 | 00/153D : 04          |                      hex      04                   ; number of params.
 1214 |  1 asmdemo.s    924 | Comment     | 11 |         |    0 | 00/153E               | *<sym>
 1215 |  1 asmdemo.s    925 | Data        | 11 |         |    1 | 00/153E : 00          | refread              hex      00                   ; ref #
 1216 |  1 asmdemo.s    926 | Comment     | 11 |         |    0 | 00/153F               | *<sym>
 1217 |  1 asmdemo.s    927 | Data        | 11 |         |    2 | 00/153F : 00 60       | rdbuffa              da       {$6000}              
 1218 |  1 asmdemo.s    928 | Comment     | 11 |         |    0 | 00/1541               | *<sym>
 1219 |  1 asmdemo.s    929 | Data        | 11 |         |    2 | 00/1541 : 00 20       | rreq                 hex      0020                 ; bytes requested
 1220 |  1 asmdemo.s    930 | Comment     | 11 |         |    0 | 00/1543               | *<sym>
 1221 |  1 asmdemo.s    931 | Data        | 11 |         |    2 | 00/1543 : 00 00       | readlen              hex      0000                 ; bytes read
 1222 |  1 asmdemo.s    932 | Comment     | 11 |         |    0 | 00/1545               | *
